/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
0,0,1,0,1,1,1,0,0,1,0,0,142.58602905273438,0.685606837272644
0,1,1,1,1,1,0,0,0,0,0,0,43.13462829589844,0.4820025563240051
0,1,1,1,1,1,1,1,0,0,1,0,102.972900390625,0.7892330884933472
0,1,1,1,0,1,0,1,0,1,0,0,141.93392944335938,0.8155375719070435
1,1,1,1,0,0,0,0,1,1,0,1,293.3276672363281,1.6820465326309204
0,0,0,0,1,1,1,1,1,1,1,0,158.3970947265625,0.8407536745071411
0,0,0,1,1,0,1,1,1,0,0,0,22.542430877685547,0.5996927618980408
0,0,1,1,1,0,0,0,0,0,1,1,96.60369873046875,0.45914873480796814
1,1,1,1,0,1,0,0,0,0,0,0,288.6578063964844,1.5916463136672974
1,0,1,0,0,0,1,0,1,0,0,1,286.48223876953125,1.6024425029754639
0,0,0,1,0,1,1,0,0,0,1,0,99.35421752929688,0.5193411707878113
1,0,1,0,0,0,1,0,0,0,1,0,282.31671142578125,1.6190145015716553
1,0,0,0,1,1,0,0,1,1,1,1,285.3447265625,1.6501495838165283
1,0,1,1,1,0,1,1,1,1,0,0,291.98736572265625,1.664833426475525
0,1,0,0,0,1,1,0,1,0,0,1,69.18614196777344,0.6753023266792297
0,0,0,0,0,1,0,0,0,1,1,0,158.3970947265625,0.6888307929039001
0,0,1,0,1,0,1,1,1,1,0,0,142.58602905273438,0.7954204082489014
1,0,1,0,0,1,0,1,0,0,1,1,282.84027099609375,1.6428200006484985
0,1,1,0,0,0,0,0,0,1,1,1,152.81851196289062,0.854692280292511
1,0,1,1,0,0,0,0,0,1,0,1,293.87139892578125,1.5813251733779907
1,1,0,0,0,0,1,0,1,1,0,0,294.243408203125,1.6706526279449463
0,1,0,1,1,0,1,1,1,0,1,0,102.972900390625,0.794757068157196
0,1,0,0,1,0,0,0,1,1,0,1,129.07785034179688,0.7546719908714294
1,1,1,0,0,0,0,1,0,0,0,0,288.6578063964844,1.6286817789077759
0,1,0,1,0,0,0,0,1,0,0,1,69.18614196777344,0.5329276919364929
1,1,0,0,0,1,0,0,0,1,0,1,293.3276672363281,1.6698389053344727
0,1,1,1,1,1,0,1,1,1,1,1,152.78359985351562,0.9391622543334961
1,1,1,0,1,1,0,0,0,1,1,0,286.45147705078125,1.6481034755706787
1,0,0,0,1,1,1,0,0,0,0,0,283.9037170410156,1.5826605558395386
0,0,0,1,0,1,0,0,1,1,0,0,142.5595245361328,0.6472485661506653
0,0,0,1,1,0,1,0,1,0,1,0,99.35421752929688,0.548967719078064
1,1,0,0,1,1,0,1,1,1,1,1,287.73272705078125,1.6687610149383545
1,0,1,0,1,1,0,1,0,1,1,1,285.3447265625,1.6449947357177734
0,1,1,1,0,0,1,1,1,0,0,0,41.53009033203125,0.7319438457489014
0,0,0,0,0,0,0,1,1,1,1,0,158.3970947265625,0.7893336415290833
0,1,0,0,1,1,1,1,1,1,0,1,129.07785034179688,0.9050015211105347
1,1,0,0,1,1,0,0,0,0,1,0,285.631591796875,1.6397488117218018
1,1,1,1,1,1,1,0,0,1,1,0,286.45147705078125,1.6647624969482422
1,1,1,1,0,0,1,0,1,1,1,1,287.4425964355469,1.6606779098510742
1,0,0,0,1,0,1,1,0,0,1,0,281.9142150878906,1.6696401834487915
0,1,1,0,1,1,1,1,1,0,0,1,70.41680908203125,0.7428430318832397
0,0,0,0,1,0,0,0,1,1,0,0,142.58602905273438,0.6472485661506653
0,1,0,1,0,0,1,0,1,0,1,1,99.71979522705078,0.7641887068748474
0,0,0,0,1,1,1,1,1,1,1,1,154.29983520507812,0.8811715841293335
1,1,0,0,0,1,0,1,1,1,1,0,286.44586181640625,1.693025827407837
0,1,1,1,1,1,1,0,1,0,0,1,70.41680908203125,0.6753023266792297
1,0,1,0,0,1,1,1,0,0,0,1,286.48223876953125,1.6288524866104126
1,0,0,1,0,1,1,0,1,1,0,1,293.87139892578125,1.6132698059082031
1,0,1,0,0,1,1,1,1,1,1,1,285.3498840332031,1.7117846012115479
1,1,1,0,0,1,0,1,0,0,1,0,285.88128662109375,1.6847292184829712
0,1,0,1,1,0,0,0,0,1,0,0,141.92190551757812,0.747218906879425
1,0,1,1,1,1,0,0,0,1,0,1,293.9713134765625,1.5813251733779907
1,1,1,0,1,0,0,1,1,1,0,1,293.10272216796875,1.7299861907958984
1,1,0,1,0,0,1,0,1,0,0,1,288.77703857421875,1.657517433166504
1,0,1,1,1,0,1,1,1,1,1,1,285.3447265625,1.7117846012115479
1,0,0,1,0,0,1,0,0,0,0,1,286.48223876953125,1.5886104106903076
1,1,0,0,0,0,0,0,0,0,1,1,286.11517333984375,1.6450793743133545
1,1,0,0,1,0,0,1,1,0,1,0,285.631591796875,1.6959340572357178
0,1,0,1,0,0,0,0,0,1,1,0,159.40904235839844,0.7870368957519531
1,0,1,1,0,1,0,1,0,0,1,0,282.31671142578125,1.6230242252349854
1,1,1,1,0,0,0,0,1,1,0,0,294.243408203125,1.65854811668396
1,0,0,1,0,1,0,1,0,1,1,1,285.3498840332031,1.6449947357177734
0,1,1,1,0,0,0,0,0,1,0,1,128.82554626464844,0.722675621509552
1,0,1,1,1,0,0,0,0,0,0,0,283.9037170410156,1.5451170206069946
0,1,1,0,0,0,1,1,0,1,1,1,152.81851196289062,0.9894781112670898
1,0,0,0,0,1,1,1,0,1,1,1,285.3498840332031,1.6964094638824463
0,1,1,0,1,1,1,1,1,0,0,0,43.063072204589844,0.7319438457489014
1,0,1,1,0,0,1,0,0,1,1,0,287.0718994140625,1.6319957971572876
1,0,1,0,0,0,1,1,0,1,1,1,285.3498840332031,1.6964094638824463
1,0,1,0,1,1,0,0,0,1,0,1,293.9713134765625,1.5813251733779907
0,0,1,1,1,1,0,0,1,0,1,0,99.35421752929688,0.43421220779418945
0,1,0,0,1,0,0,1,1,0,1,0,102.972900390625,0.6694164276123047
0,1,0,0,1,0,1,1,0,0,1,1,99.82195281982422,0.8253663182258606
0,1,0,1,0,1,1,0,0,1,1,1,152.81851196289062,0.9151016473770142
0,1,1,0,0,1,1,1,0,0,0,1,69.18614196777344,0.7583684921264648
0,1,0,0,0,0,0,1,1,0,0,1,69.18614196777344,0.6307083368301392
0,0,1,1,0,1,0,0,0,0,1,1,96.38780212402344,0.45914873480796814
1,1,1,0,0,1,0,0,1,0,1,1,286.11517333984375,1.6646085977554321
0,1,0,1,1,1,0,1,0,0,0,1,70.41680908203125,0.6169537305831909
0,1,1,0,0,1,0,0,0,1,0,1,128.82554626464844,0.722675621509552
0,0,0,1,0,1,1,0,1,1,1,0,158.3970947265625,0.7810437679290771
0,1,0,1,1,1,0,1,1,1,0,1,129.07785034179688,0.8147280812263489
0,1,0,0,1,0,0,1,0,1,1,1,152.78359985351562,0.9205174446105957
1,1,1,0,1,0,0,0,0,0,0,0,288.2351989746094,1.5916463136672974
1,1,0,0,1,0,1,0,1,0,0,1,288.77703857421875,1.657517433166504
1,0,1,0,0,1,0,0,0,0,0,0,284.1221008300781,1.5451170206069946
0,0,0,0,1,0,0,0,1,1,1,1,154.29983520507812,0.7296414971351624
1,0,0,1,1,0,0,0,0,1,0,0,291.98736572265625,1.5862828493118286
0,1,0,1,0,1,1,1,1,1,1,0,159.40904235839844,0.9898460507392883
0,1,1,0,1,0,1,1,0,0,1,1,99.82195281982422,0.8253663182258606
0,1,0,0,0,1,0,0,0,0,1,0,102.87916564941406,0.5649558305740356
1,0,1,1,0,1,0,0,1,1,1,0,287.0718994140625,1.6235431432724
1,0,0,0,1,1,0,1,1,1,1,0,286.9689636230469,1.6477859020233154
1,1,0,1,1,1,1,0,1,1,0,0,293.94561767578125,1.6706526279449463
0,0,1,0,1,1,1,1,1,1,1,1,154.29983520507812,0.8811715841293335
0,1,1,1,0,1,1,0,1,0,0,1,69.18614196777344,0.6753023266792297
1,1,1,0,0,1,0,1,1,1,0,0,294.243408203125,1.7167848348617554
1,1,1,1,1,0,1,1,0,0,0,0,288.2351989746094,1.6746997833251953
1,1,0,0,1,1,1,1,1,0,1,1,285.44305419921875,1.7291109561920166
0,0,0,0,0,0,1,1,1,0,1,0,99.35421752929688,0.6640763878822327
1,0,0,0,0,1,1,1,0,1,0,1,293.87139892578125,1.6452741622924805
1,0,1,0,1,0,1,0,1,1,0,0,291.98736572265625,1.6240133047103882
1,0,0,0,1,1,1,1,1,0,1,1,282.87860107421875,1.6887582540512085
1,1,1,0,1,0,0,1,1,1,1,0,286.45147705078125,1.693025827407837
1,0,1,1,0,1,1,1,1,0,0,1,286.48223876953125,1.6408214569091797
1,0,0,0,1,1,1,1,0,1,1,1,285.3447265625,1.6964094638824463
1,0,0,1,1,1,0,1,1,0,0,0,283.9037170410156,1.6192858219146729
0,0,1,0,0,1,0,1,1,0,0,1,52.8997917175293,0.4021010398864746
0,0,1,1,0,0,0,0,1,1,0,0,142.5595245361328,0.6472485661506653
0,1,1,0,1,1,0,1,0,0,0,0,43.063072204589844,0.6125573515892029
0,1,1,0,1,0,1,0,0,0,0,0,43.063072204589844,0.6320361495018005
0,0,0,0,1,1,0,0,1,0,1,0,99.35421752929688,0.43421220779418945
0,0,1,0,0,1,1,1,0,1,1,1,154.29983520507812,0.8521574139595032
1,0,1,1,1,1,0,1,1,1,1,1,285.3447265625,1.6661031246185303
0,0,1,0,0,0,0,1,0,0,1,0,99.35421752929688,0.5018587112426758
1,0,0,0,0,0,1,0,1,0,1,1,282.84027099609375,1.6511385440826416
1,1,0,0,0,1,1,1,0,0,1,0,285.88128662109375,1.7171876430511475
0,0,1,1,1,0,0,0,0,1,1,0,158.3970947265625,0.6888307929039001
0,1,1,1,0,1,0,0,1,0,1,0,102.87916564941406,0.5892225503921509
1,0,0,1,1,0,1,1,0,1,1,1,285.3447265625,1.6964094638824463
1,1,0,0,0,0,1,1,0,0,0,0,288.6578063964844,1.6746997833251953
1,1,0,1,0,1,1,0,1,0,1,0,285.88128662109375,1.6949474811553955
1,1,0,0,0,0,1,0,1,1,0,1,293.3276672363281,1.716870903968811
0,1,0,0,1,0,0,0,0,0,0,1,70.41680908203125,0.5079875588417053
0,1,0,0,0,1,0,1,0,0,1,0,102.87916564941406,0.6559184193611145
1,0,0,1,0,0,1,1,0,1,0,0,292.2275390625,1.6593811511993408
1,0,1,0,0,0,1,0,1,0,0,0,284.1221008300781,1.5964820384979248
0,0,0,1,0,1,0,0,0,0,1,1,96.38780212402344,0.45914873480796814
0,1,0,0,0,0,1,1,0,1,1,1,152.81851196289062,0.9894781112670898
1,0,1,0,1,0,1,1,0,0,1,0,281.9142150878906,1.6696401834487915
0,0,0,1,1,0,0,1,0,1,1,0,158.3970947265625,0.7616759538650513
0,0,0,0,1,0,1,1,1,1,0,0,142.58602905273438,0.7954204082489014
1,1,0,1,0,0,0,0,1,1,0,1,293.3276672363281,1.6820465326309204
0,0,1,0,1,0,1,1,0,0,0,1,53.27338790893555,0.6022840142250061
0,1,1,0,0,0,0,1,1,1,0,0,141.93392944335938,0.8441146612167358
1,0,1,0,1,1,0,0,1,0,0,0,283.9037170410156,1.5714025497436523
1,0,1,0,0,0,0,0,1,0,1,0,282.31671142578125,1.598203182220459
0,1,1,0,0,0,0,1,0,0,1,0,102.87916564941406,0.6559184193611145
1,0,1,0,0,0,1,0,0,1,0,0,292.2275390625,1.6064050197601318
0,0,0,1,0,0,1,0,0,0,0,1,52.8997917175293,0.48290348052978516
0,1,0,1,0,0,0,1,0,0,1,1,99.71979522705078,0.7314127683639526
0,0,0,1,1,1,0,0,0,0,0,1,53.27338790893555,0.2218858301639557
0,0,0,1,1,0,1,0,1,1,0,1,126.92036437988281,0.6973006725311279
1,1,0,1,0,1,0,1,1,1,1,0,286.44586181640625,1.693025827407837
1,0,1,0,0,0,1,0,0,1,0,1,293.87139892578125,1.6084060668945312
0,1,1,0,1,0,0,1,0,0,0,1,70.41680908203125,0.6169537305831909
0,1,1,1,0,1,1,1,1,0,0,0,41.53009033203125,0.7319438457489014
0,0,0,1,1,1,0,1,1,1,1,0,158.3970947265625,0.7893336415290833
0,1,0,1,1,0,1,1,0,1,0,1,129.07785034179688,0.8861755132675171
0,0,0,0,0,0,1,0,1,1,0,1,126.9654312133789,0.6973006725311279
1,0,1,0,0,0,1,1,0,1,0,1,293.87139892578125,1.6452741622924805
1,1,0,0,1,0,1,0,0,0,1,1,285.44305419921875,1.6795364618301392
1,1,0,0,1,1,0,1,1,0,0,1,288.77703857421875,1.665173888206482
0,0,1,1,0,1,0,1,0,0,0,1,52.8997917175293,0.36313575506210327
0,1,0,0,1,1,1,1,0,0,1,1,99.82195281982422,0.8253663182258606
0,1,1,0,0,0,1,1,0,0,0,1,69.18614196777344,0.7583684921264648
0,1,0,0,0,0,1,0,1,0,1,0,102.87916564941406,0.7257806062698364
1,0,0,1,1,1,1,1,1,0,0,1,286.1168212890625,1.6408214569091797
0,0,0,0,1,1,1,1,0,1,0,0,142.58602905273438,0.766405463218689
1,1,0,0,1,1,1,1,1,1,1,0,286.45147705078125,1.6871238946914673
1,0,0,0,0,0,1,0,1,0,1,0,282.31671142578125,1.634531021118164
1,0,1,0,0,0,0,1,0,0,0,1,286.48223876953125,1.6065073013305664
0,0,1,1,0,1,0,0,0,0,1,0,99.35421752929688,0.4040955901145935
1,1,0,0,0,0,1,1,0,1,0,1,293.3276672363281,1.7203480005264282
0,1,1,1,0,0,1,1,1,1,1,1,152.81851196289062,1.0078370571136475
0,1,1,1,0,1,1,0,0,1,0,0,141.93392944335938,0.8201380968093872
0,1,0,1,0,1,1,1,0,1,1,1,152.81851196289062,0.9894781112670898
1,1,1,1,0,1,1,0,1,0,0,1,288.77703857421875,1.657517433166504
0,1,0,0,1,0,0,1,0,0,0,1,70.41680908203125,0.6169537305831909
1,1,1,0,1,1,0,1,0,1,0,0,293.94561767578125,1.6885449886322021
1,1,0,0,0,0,0,0,0,1,0,0,294.243408203125,1.6401876211166382
0,1,0,0,1,1,0,0,1,0,0,0,42.96941375732422,0.5320965647697449
0,0,1,1,1,0,0,1,0,0,1,1,96.60369873046875,0.5556877851486206
1,0,1,0,1,1,1,0,1,1,1,1,285.3447265625,1.6667855978012085
1,1,0,0,0,1,1,0,1,0,0,0,288.6578063964844,1.636720895767212
0,1,0,1,1,0,1,1,0,0,1,1,99.82195281982422,0.8253663182258606
1,1,0,1,0,0,0,1,1,1,0,1,293.3276672363281,1.7299861907958984
1,0,0,0,0,0,0,1,1,0,0,1,286.48223876953125,1.6184227466583252
0,0,1,0,0,1,1,0,0,1,1,1,154.29983520507812,0.776664137840271
1,1,1,1,1,1,0,1,1,1,1,1,287.73272705078125,1.6687610149383545
0,1,0,1,1,1,0,1,0,0,0,0,42.96941375732422,0.6125573515892029
0,1,0,0,1,0,1,0,1,1,0,1,129.07785034179688,0.841302216053009
1,0,0,0,1,0,1,1,1,0,0,1,286.1168212890625,1.6408214569091797
1,1,0,0,1,1,1,1,0,1,1,0,286.45147705078125,1.700105905532837
1,0,0,1,0,0,0,1,0,1,1,0,287.0718994140625,1.648919701576233
0,1,1,0,0,0,0,0,1,1,0,0,141.93392944335938,0.7785548567771912
1,0,0,1,0,0,0,1,0,1,0,0,292.2275390625,1.651760458946228
0,0,1,1,0,1,1,0,1,1,0,0,142.5595245361328,0.7153032422065735
1,0,1,1,0,1,1,1,1,1,1,1,285.3498840332031,1.7117846012115479
0,1,1,0,0,1,0,0,1,0,1,0,102.87916564941406,0.5892225503921509
0,0,1,0,1,1,0,0,0,1,0,0,142.58602905273438,0.6061424016952515
1,1,1,0,0,1,0,1,1,1,1,1,287.4425964355469,1.6687610149383545
1,1,0,0,0,0,0,0,1,1,1,1,287.4425964355469,1.6196882724761963
1,0,0,0,1,1,0,1,0,1,1,1,285.3447265625,1.6449947357177734
0,1,1,0,0,1,1,1,0,0,0,0,41.37047576904297,0.7238761782646179
1,0,0,0,1,0,0,1,1,1,0,1,293.9713134765625,1.6447280645370483
1,1,0,0,1,0,1,1,0,0,0,0,288.2351989746094,1.6746997833251953
1,0,0,1,1,1,1,1,0,1,1,0,286.9689636230469,1.6821880340576172
1,0,0,1,0,0,0,0,1,0,1,0,282.31671142578125,1.598203182220459
1,1,0,0,1,0,0,0,0,0,0,0,288.2351989746094,1.5916463136672974
1,0,0,1,0,0,1,0,1,1,1,1,285.3498840332031,1.6667855978012085
1,1,0,0,0,1,1,0,1,0,1,1,286.11517333984375,1.6891529560089111
1,0,1,0,1,1,0,1,0,0,0,0,283.9037170410156,1.6025784015655518
0,0,0,0,1,0,0,0,0,1,1,1,154.29983520507812,0.7088037729263306
1,0,1,0,1,1,1,1,1,1,0,1,293.9713134765625,1.6653766632080078
0,1,1,0,0,1,1,0,1,1,1,1,152.81851196289062,0.940369725227356
0,0,0,0,1,1,0,1,1,0,1,1,96.60369873046875,0.5835305452346802
1,1,1,1,1,1,1,1,1,1,0,1,293.10272216796875,1.757206916809082
1,1,1,0,0,0,0,0,0,1,0,1,293.3276672363281,1.6698389053344727
1,0,1,0,0,1,0,1,1,0,1,0,282.31671142578125,1.6329199075698853
0,0,1,1,0,1,0,0,1,1,1,0,158.3970947265625,0.7158632278442383
0,0,1,1,0,0,1,1,0,1,1,0,158.3970947265625,0.8290894627571106
1,1,0,0,1,1,0,1,1,1,0,1,293.10272216796875,1.7299861907958984
1,0,1,1,0,1,0,0,1,0,0,0,284.1221008300781,1.5714025497436523
0,1,0,1,1,0,0,0,1,1,1,1,152.78359985351562,0.863900363445282
1,1,0,0,0,1,1,1,0,0,0,1,288.77703857421875,1.6931264400482178
0,0,0,1,0,0,1,1,1,1,0,0,142.5595245361328,0.7954204082489014
1,0,1,0,1,1,0,0,1,1,0,0,291.98736572265625,1.6106971502304077
1,1,0,1,0,1,0,0,0,0,1,1,286.11517333984375,1.6450793743133545
1,1,0,1,0,1,0,0,1,1,1,1,287.4425964355469,1.6196882724761963
0,0,1,1,0,0,1,0,1,1,1,1,154.29983520507812,0.7999180555343628
1,0,0,0,1,1,1,1,1,0,0,0,283.9037170410156,1.6231319904327393
0,0,0,0,1,0,1,1,1,1,1,1,154.29983520507812,0.8811715841293335
1,0,1,0,0,1,1,1,0,0,0,0,284.1221008300781,1.6192588806152344
0,0,0,0,1,1,1,0,0,1,0,0,142.58602905273438,0.685606837272644
1,1,1,0,1,0,0,1,1,0,0,1,288.77703857421875,1.665173888206482
1,0,0,0,0,0,0,0,1,0,1,1,282.84027099609375,1.6136248111724854
1,1,0,1,0,0,1,1,1,0,0,0,288.6578063964844,1.6716506481170654
0,1,1,1,0,0,1,0,1,0,0,0,41.53009033203125,0.6675616502761841
0,1,0,0,1,1,1,1,0,1,1,1,152.78359985351562,0.9894781112670898
1,0,1,0,0,0,0,1,1,0,0,0,284.1221008300781,1.6192858219146729
1,1,1,0,1,0,1,0,1,0,0,0,288.2351989746094,1.636720895767212
1,0,1,1,0,0,1,0,1,1,0,1,293.87139892578125,1.6132698059082031
0,0,0,0,0,1,1,1,0,1,0,1,126.9654312133789,0.7583745718002319
0,1,1,0,0,0,0,0,0,0,1,1,99.71979522705078,0.632769763469696
0,0,0,0,0,1,1,0,0,0,0,0,0.0961935967206955,0.4433882236480713
1,1,0,0,0,1,1,0,1,1,0,0,294.243408203125,1.6706526279449463
1,1,0,1,1,0,1,1,1,0,1,1,285.44305419921875,1.7291109561920166
0,1,0,0,0,1,1,0,0,0,0,1,69.18614196777344,0.6627267599105835
1,1,1,0,1,0,1,1,0,1,1,0,286.45147705078125,1.700105905532837
0,0,1,1,1,1,0,1,0,1,0,0,142.58602905273438,0.6853007078170776
1,0,0,1,0,0,1,0,0,1,0,0,292.2275390625,1.6064050197601318
1,0,1,0,1,1,0,1,1,0,1,0,281.9142150878906,1.6329199075698853
1,1,0,0,1,0,0,0,0,0,1,1,285.44305419921875,1.6450793743133545
1,1,0,1,0,0,0,1,1,1,1,0,286.44586181640625,1.693025827407837
0,0,1,1,0,1,0,0,1,0,0,0,15.962356567382812,0.2116851806640625
1,0,1,0,0,1,1,0,1,0,1,1,282.84027099609375,1.6511385440826416
1,0,1,1,0,0,1,1,0,0,0,0,284.1221008300781,1.6192588806152344
0,1,0,0,1,0,1,0,1,0,1,1,99.82195281982422,0.7641887068748474
0,0,0,1,1,1,1,0,1,0,0,0,22.542430877685547,0.47747349739074707
1,1,0,1,0,0,0,0,1,0,0,0,288.6578063964844,1.5936744213104248
1,1,0,0,0,1,0,1,1,0,1,1,286.11517333984375,1.7189044952392578
0,0,0,1,1,0,0,1,1,0,0,0,22.542430877685547,0.3635871708393097
1,0,1,0,0,1,0,1,0,1,0,0,292.2275390625,1.651760458946228
1,1,0,0,1,1,0,0,1,1,1,0,286.45147705078125,1.65777587890625
1,0,1,0,1,1,1,1,1,0,1,1,282.87860107421875,1.6887582540512085
1,0,1,1,1,0,1,0,0,0,1,1,282.87860107421875,1.643829107284546
1,1,1,1,1,1,0,1,0,1,0,0,293.94561767578125,1.6885449886322021
1,1,0,0,0,0,1,1,1,1,0,1,293.3276672363281,1.757206916809082
0,1,0,0,1,0,1,0,0,0,0,0,42.96941375732422,0.6320361495018005
1,0,0,1,0,1,1,1,1,1,0,0,292.2275390625,1.664833426475525
0,0,1,1,0,1,1,0,1,0,0,1,52.8997917175293,0.5125007033348083
1,0,1,0,1,1,0,0,0,0,0,0,283.9037170410156,1.5451170206069946
1,1,1,1,0,1,1,0,0,0,1,0,285.88128662109375,1.6766504049301147
1,1,0,1,0,1,0,1,1,0,0,1,288.77703857421875,1.665173888206482
1,0,0,0,1,1,0,1,0,1,0,0,291.98736572265625,1.651760458946228
0,1,0,0,0,1,1,1,1,1,1,0,159.40904235839844,0.9898460507392883
1,0,1,0,0,1,1,0,1,1,1,0,287.0718994140625,1.6410083770751953
1,0,0,0,0,1,1,0,1,0,0,0,284.1221008300781,1.5964820384979248
1,0,0,0,0,0,1,0,1,1,1,1,285.3498840332031,1.6667855978012085
0,0,0,1,0,1,0,1,1,0,1,1,96.38780212402344,0.5835305452346802
0,1,0,1,0,1,1,0,0,1,0,0,141.93392944335938,0.8201380968093872
1,1,0,0,0,0,1,0,1,1,1,0,286.44586181640625,1.6694282293319702
0,0,0,0,1,1,1,1,0,0,1,1,96.60369873046875,0.6529303789138794
0,0,1,1,1,1,0,1,1,0,0,1,53.27338790893555,0.4021010398864746
1,0,1,1,1,1,1,0,0,1,0,1,293.9713134765625,1.6084060668945312
0,1,1,0,0,1,0,0,1,1,0,1,128.82554626464844,0.7546719908714294
0,0,0,1,1,0,0,0,1,0,1,0,99.35421752929688,0.43421220779418945
1,0,1,0,0,0,1,0,1,1,0,1,293.87139892578125,1.6132698059082031
0,1,1,0,0,1,1,0,0,0,1,1,99.71979522705078,0.7513600587844849
0,1,0,1,0,1,1,1,1,0,0,0,40.95368194580078,0.7319438457489014
1,0,0,1,1,0,1,1,0,1,0,1,293.9713134765625,1.6452741622924805
0,0,0,0,1,1,0,1,1,0,0,0,22.542430877685547,0.3635871708393097
0,0,1,1,1,0,1,0,0,1,0,0,142.58602905273438,0.685606837272644
0,1,0,1,0,0,1,0,0,1,0,0,141.93392944335938,0.8201380968093872
1,1,1,1,1,0,0,0,0,0,0,1,288.77703857421875,1.6192913055419922
1,0,0,0,0,0,1,0,0,0,1,1,282.84027099609375,1.643829107284546
1,1,1,0,0,1,1,1,0,0,0,0,288.6578063964844,1.6746997833251953
0,1,0,1,0,1,1,0,1,1,1,0,159.40904235839844,0.917619526386261
0,1,0,1,1,1,1,0,0,1,0,0,141.92190551757812,0.8201380968093872
1,1,1,1,0,1,1,0,1,0,0,0,288.6578063964844,1.636720895767212
1,1,1,1,0,1,1,1,0,0,1,1,286.11517333984375,1.7131401300430298
0,1,0,1,1,0,1,1,1,0,0,0,42.96941375732422,0.7319438457489014
1,0,1,1,0,0,1,1,0,1,0,0,292.2275390625,1.6593811511993408
0,1,0,0,1,0,1,0,0,0,0,1,70.41680908203125,0.6627267599105835
0,1,0,0,1,1,1,1,0,1,1,0,159.40904235839844,0.9756782650947571
1,0,1,0,0,1,0,0,0,1,0,0,292.2275390625,1.5862828493118286
1,1,1,1,0,0,0,1,1,0,1,0,285.88128662109375,1.6959340572357178
1,0,1,0,1,1,1,0,1,0,1,1,282.87860107421875,1.6511385440826416
0,0,0,0,0,0,0,1,1,0,1,1,96.38780212402344,0.5835305452346802
0,0,1,0,1,1,0,0,1,0,1,0,99.35421752929688,0.43421220779418945
0,1,1,1,1,0,1,1,0,1,1,1,152.78359985351562,0.9894781112670898
0,1,1,0,0,0,0,1,1,1,1,1,152.81851196289062,0.9391622543334961
1,0,0,0,0,0,1,0,1,0,0,1,286.48223876953125,1.6024425029754639
1,1,0,0,0,1,0,0,1,1,0,0,294.243408203125,1.65854811668396
0,0,0,1,1,0,1,1,0,1,1,1,154.29983520507812,0.8521574139595032
1,1,0,1,0,0,0,1,1,0,0,0,288.6578063964844,1.6549594402313232
0,0,0,0,0,1,1,0,0,0,1,0,99.35421752929688,0.5193411707878113
0,0,0,0,0,0,0,1,0,1,1,0,158.3970947265625,0.7616759538650513
0,1,0,0,1,1,0,0,0,1,1,1,152.78359985351562,0.854692280292511
1,1,0,0,1,0,1,0,1,1,0,0,293.94561767578125,1.6706526279449463
0,1,1,0,1,0,1,0,1,0,1,1,99.82195281982422,0.7641887068748474
1,0,0,0,1,0,0,1,0,1,0,0,291.98736572265625,1.651760458946228
1,0,1,1,0,1,0,0,1,0,1,1,282.84027099609375,1.6136248111724854
1,0,0,0,1,1,0,0,1,1,0,0,291.98736572265625,1.6106971502304077
1,0,1,0,1,1,1,0,0,1,0,0,291.98736572265625,1.6064050197601318
1,0,0,1,1,0,1,1,1,0,0,1,286.1168212890625,1.6408214569091797
1,1,0,1,1,1,1,1,1,0,0,1,288.77703857421875,1.684633493423462
1,1,1,1,1,1,1,0,1,0,0,0,288.2351989746094,1.636720895767212
1,0,0,0,0,0,0,0,1,1,0,1,293.87139892578125,1.600624442100525
1,0,0,1,0,1,0,0,0,1,0,0,292.2275390625,1.5862828493118286
0,1,1,0,0,0,1,1,1,1,1,1,152.81851196289062,1.0078370571136475
1,1,0,0,1,1,1,1,0,1,1,1,287.73272705078125,1.6782153844833374
0,1,0,0,0,1,1,1,0,0,0,1,69.18614196777344,0.7583684921264648
0,0,0,0,1,0,0,1,1,0,0,1,53.27338790893555,0.4021010398864746
0,1,1,0,1,1,0,0,1,0,1,1,99.82195281982422,0.6510522365570068
0,1,1,1,0,1,0,0,1,1,1,0,159.40904235839844,0.8117345571517944
0,0,1,0,0,0,1,0,0,1,0,0,142.5595245361328,0.685606837272644
0,0,1,1,1,1,0,1,0,1,1,0,158.3970947265625,0.7616759538650513
1,1,0,1,1,1,0,0,0,0,0,0,288.2351989746094,1.5916463136672974
1,0,1,0,0,0,0,1,1,0,1,0,282.31671142578125,1.6329199075698853
1,0,1,0,1,0,1,0,0,1,0,1,293.9713134765625,1.6084060668945312
1,1,1,0,0,1,0,0,1,0,0,1,288.77703857421875,1.6272315979003906
0,1,0,1,1,1,0,1,1,1,1,1,152.78359985351562,0.9391622543334961
0,1,0,0,1,1,1,0,1,0,1,1,99.82195281982422,0.7641887068748474
1,1,1,1,1,0,0,1,1,1,0,1,293.10272216796875,1.7299861907958984
1,1,0,0,1,1,1,0,1,1,1,1,287.73272705078125,1.6606779098510742
